IfcRectangularTrimmedSurface,BasisSurface,BasisSurface_IfcRectangularTrimmedSurface,ENTITY
IfcProjectionElement,Representation,Representation_IfcProduct,ENTITY
IfcProjectionElement,Tag,Tag_IfcElement,ENTITY
IfcLightFixtureType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcLightFixtureType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcLightFixtureType,Name,Name_IfcRoot,ENTITY
IfcLightFixtureType,Description,Description_IfcRoot,ENTITY
IfcLightFixtureType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcLightFixtureType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcLightFixtureType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcLightFixtureType,Tag,Tag_IfcTypeProduct,ENTITY
IfcLightFixtureType,ElementType,ElementType_IfcElementType,ENTITY
IfcLightFixtureType,PredefinedType,PredefinedType_IfcLightFixtureType,ENTITY
IfcPropertySetDefinition,GlobalId,GlobalId_IfcRoot,ENTITY
IfcPropertySetDefinition,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcPropertySetDefinition,Name,Name_IfcRoot,ENTITY
IfcPropertySetDefinition,Description,Description_IfcRoot,ENTITY
IfcLightSourceSpot,Name,Name_IfcLightSource,ENTITY
IfcLightSourceSpot,LightColour,LightColour_IfcLightSource,ENTITY
IfcLightSourceSpot,AmbientIntensity,AmbientIntensity_IfcLightSource,ENTITY
IfcLightSourceSpot,Intensity,Intensity_IfcLightSource,ENTITY
IfcLightSourceSpot,Position,Position_IfcLightSourcePositional,ENTITY
IfcLightSourceSpot,Radius,Radius_IfcLightSourcePositional,ENTITY
IfcLightSourceSpot,ConstantAttenuation,ConstantAttenuation_IfcLightSourcePositional,ENTITY
IfcLightSourceSpot,DistanceAttenuation,DistanceAttenuation_IfcLightSourcePositional,ENTITY
IfcLightSourceSpot,QuadricAttenuation,QuadricAttenuation_IfcLightSourcePositional,ENTITY
IfcLightSourceSpot,Orientation,Orientation_IfcLightSourceSpot,ENTITY
IfcLightSourceSpot,ConcentrationExponent,ConcentrationExponent_IfcLightSourceSpot,ENTITY
IfcLightSourceSpot,SpreadAngle,SpreadAngle_IfcLightSourceSpot,ENTITY
IfcLightSourceSpot,BeamWidthAngle,BeamWidthAngle_IfcLightSourceSpot,ENTITY
IfcBlock,Position,Position_IfcCsgPrimitive3D,ENTITY
IfcBlock,XLength,XLength_IfcBlock,ENTITY
IfcBlock,YLength,YLength_IfcBlock,ENTITY
IfcBlock,ZLength,ZLength_IfcBlock,ENTITY
IfcExternallyDefinedSurfaceStyle,Location,Location_IfcExternalReference,ENTITY
IfcExternallyDefinedSurfaceStyle,ItemReference,ItemReference_IfcExternalReference,ENTITY
IfcExternallyDefinedSurfaceStyle,Name,Name_IfcExternalReference,ENTITY
IfcOffsetCurve2D,BasisCurve,BasisCurve_IfcOffsetCurve2D,ENTITY
IfcOffsetCurve2D,Distance,Distance_IfcOffsetCurve2D,ENTITY
IfcOffsetCurve2D,SelfIntersect,SelfIntersect_IfcOffsetCurve2D,ENTITY
IfcPolygonalBoundedHalfSpace,BaseSurface,BaseSurface_IfcHalfSpaceSolid,ENTITY
IfcPolygonalBoundedHalfSpace,AgreementFlag,AgreementFlag_IfcHalfSpaceSolid,ENTITY
IfcPolygonalBoundedHalfSpace,Position,Position_IfcPolygonalBoundedHalfSpace,ENTITY
IfcPolygonalBoundedHalfSpace,PolygonalBoundary,PolygonalBoundary_IfcPolygonalBoundedHalfSpace,ENTITY
IfcSymbolStyle,Name,Name_IfcPresentationStyle,ENTITY
IfcSymbolStyle,StyleOfSymbol,StyleOfSymbol_IfcSymbolStyle,ENTITY
IfcElectricalBaseProperties,GlobalId,GlobalId_IfcRoot,ENTITY
IfcElectricalBaseProperties,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcElectricalBaseProperties,Name,Name_IfcRoot,ENTITY
IfcElectricalBaseProperties,Description,Description_IfcRoot,ENTITY
IfcElectricalBaseProperties,EnergySequence,EnergySequence_IfcEnergyProperties,ENTITY
IfcElectricalBaseProperties,UserDefinedEnergySequence,UserDefinedEnergySequence_IfcEnergyProperties,ENTITY
IfcElectricalBaseProperties,ElectricCurrentType,ElectricCurrentType_IfcElectricalBaseProperties,ENTITY
IfcElectricalBaseProperties,InputVoltage,InputVoltage_IfcElectricalBaseProperties,ENTITY
IfcElectricalBaseProperties,InputFrequency,InputFrequency_IfcElectricalBaseProperties,ENTITY
IfcElectricalBaseProperties,FullLoadCurrent,FullLoadCurrent_IfcElectricalBaseProperties,ENTITY
IfcElectricalBaseProperties,MinimumCircuitCurrent,MinimumCircuitCurrent_IfcElectricalBaseProperties,ENTITY
IfcElectricalBaseProperties,MaximumPowerInput,MaximumPowerInput_IfcElectricalBaseProperties,ENTITY
IfcElectricalBaseProperties,RatedPowerInput,RatedPowerInput_IfcElectricalBaseProperties,ENTITY
IfcElectricalBaseProperties,InputPhase,InputPhase_IfcElectricalBaseProperties,ENTITY
IfcPropertyDefinition,GlobalId,GlobalId_IfcRoot,ENTITY
IfcPropertyDefinition,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcPropertyDefinition,Name,Name_IfcRoot,ENTITY
IfcPropertyDefinition,Description,Description_IfcRoot,ENTITY
IfcLocalTime,HourComponent,HourComponent_IfcLocalTime,ENTITY
IfcLocalTime,MinuteComponent,MinuteComponent_IfcLocalTime,ENTITY
IfcLocalTime,SecondComponent,SecondComponent_IfcLocalTime,ENTITY
IfcLocalTime,Zone,Zone_IfcLocalTime,ENTITY
IfcLocalTime,DaylightSavingOffset,DaylightSavingOffset_IfcLocalTime,ENTITY
IfcTrapeziumProfileDef,ProfileType,ProfileType_IfcProfileDef,ENTITY
IfcTrapeziumProfileDef,ProfileName,ProfileName_IfcProfileDef,ENTITY
IfcTrapeziumProfileDef,Position,Position_IfcParameterizedProfileDef,ENTITY
IfcTrapeziumProfileDef,BottomXDim,BottomXDim_IfcTrapeziumProfileDef,ENTITY
IfcTrapeziumProfileDef,TopXDim,TopXDim_IfcTrapeziumProfileDef,ENTITY
IfcTrapeziumProfileDef,YDim,YDim_IfcTrapeziumProfileDef,ENTITY
IfcTrapeziumProfileDef,TopXOffset,TopXOffset_IfcTrapeziumProfileDef,ENTITY
IfcElectricGeneratorType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcElectricGeneratorType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcElectricGeneratorType,Name,Name_IfcRoot,ENTITY
IfcElectricGeneratorType,Description,Description_IfcRoot,ENTITY
IfcElectricGeneratorType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcElectricGeneratorType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcElectricGeneratorType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcElectricGeneratorType,Tag,Tag_IfcTypeProduct,ENTITY
IfcElectricGeneratorType,ElementType,ElementType_IfcElementType,ENTITY
IfcElectricGeneratorType,PredefinedType,PredefinedType_IfcElectricGeneratorType,ENTITY
IfcHumidifierType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcHumidifierType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcHumidifierType,Name,Name_IfcRoot,ENTITY
IfcHumidifierType,Description,Description_IfcRoot,ENTITY
IfcHumidifierType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcHumidifierType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcHumidifierType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcHumidifierType,Tag,Tag_IfcTypeProduct,ENTITY
IfcHumidifierType,ElementType,ElementType_IfcElementType,ENTITY
IfcHumidifierType,PredefinedType,PredefinedType_IfcHumidifierType,ENTITY
IfcWindowPanelProperties,GlobalId,GlobalId_IfcRoot,ENTITY
IfcWindowPanelProperties,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcWindowPanelProperties,Name,Name_IfcRoot,ENTITY
IfcWindowPanelProperties,Description,Description_IfcRoot,ENTITY
IfcWindowPanelProperties,OperationType,OperationType_IfcWindowPanelProperties,ENTITY
IfcWindowPanelProperties,PanelPosition,PanelPosition_IfcWindowPanelProperties,ENTITY
IfcWindowPanelProperties,FrameDepth,FrameDepth_IfcWindowPanelProperties,ENTITY
IfcWindowPanelProperties,FrameThickness,FrameThickness_IfcWindowPanelProperties,ENTITY
IfcWindowPanelProperties,ShapeAspectStyle,ShapeAspectStyle_IfcWindowPanelProperties,ENTITY
IfcMechanicalFastenerType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcMechanicalFastenerType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcMechanicalFastenerType,Name,Name_IfcRoot,ENTITY
IfcMechanicalFastenerType,Description,Description_IfcRoot,ENTITY
IfcMechanicalFastenerType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcMechanicalFastenerType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcMechanicalFastenerType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcMechanicalFastenerType,Tag,Tag_IfcTypeProduct,ENTITY
IfcMechanicalFastenerType,ElementType,ElementType_IfcElementType,ENTITY
IfcSoundProperties,GlobalId,GlobalId_IfcRoot,ENTITY
IfcSoundProperties,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcSoundProperties,Name,Name_IfcRoot,ENTITY
IfcSoundProperties,Description,Description_IfcRoot,ENTITY
IfcSoundProperties,IsAttenuating,IsAttenuating_IfcSoundProperties,ENTITY
IfcSoundProperties,SoundScale,SoundScale_IfcSoundProperties,ENTITY
IfcSoundProperties,SoundValues,SoundValues_IfcSoundProperties,LIST
IfcWasteTerminalType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcWasteTerminalType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcWasteTerminalType,Name,Name_IfcRoot,ENTITY
IfcWasteTerminalType,Description,Description_IfcRoot,ENTITY
IfcWasteTerminalType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcWasteTerminalType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcWasteTerminalType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcWasteTerminalType,Tag,Tag_IfcTypeProduct,ENTITY
IfcWasteTerminalType,ElementType,ElementType_IfcElementType,ENTITY
IfcWasteTerminalType,PredefinedType,PredefinedType_IfcWasteTerminalType,ENTITY
IfcCurveStyleFontPattern,VisibleSegmentLength,VisibleSegmentLength_IfcCurveStyleFontPattern,ENTITY
IfcCurveStyleFontPattern,InvisibleSegmentLength,InvisibleSegmentLength_IfcCurveStyleFontPattern,ENTITY
IfcCartesianTransformationOperator,Axis1,Axis1_IfcCartesianTransformationOperator,ENTITY
IfcCartesianTransformationOperator,Axis2,Axis2_IfcCartesianTransformationOperator,ENTITY
IfcCartesianTransformationOperator,LocalOrigin,LocalOrigin_IfcCartesianTransformationOperator,ENTITY
IfcCartesianTransformationOperator,Scale,Scale_IfcCartesianTransformationOperator,ENTITY
IfcFlowTerminalType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcFlowTerminalType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcFlowTerminalType,Name,Name_IfcRoot,ENTITY
IfcFlowTerminalType,Description,Description_IfcRoot,ENTITY
IfcFlowTerminalType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcFlowTerminalType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcFlowTerminalType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcFlowTerminalType,Tag,Tag_IfcTypeProduct,ENTITY
IfcFlowTerminalType,ElementType,ElementType_IfcElementType,ENTITY
IfcProductDefinitionShape,Name,Name_IfcProductRepresentation,ENTITY
IfcProductDefinitionShape,Description,Description_IfcProductRepresentation,ENTITY
IfcProductDefinitionShape,Representations,Representations_IfcProductRepresentation,LIST
IfcTerminatorSymbol,Item,Item_IfcStyledItem,ENTITY
IfcTerminatorSymbol,Styles,Styles_IfcStyledItem,SET
IfcTerminatorSymbol,Name,Name_IfcStyledItem,ENTITY
IfcTerminatorSymbol,AnnotatedCurve,AnnotatedCurve_IfcTerminatorSymbol,ENTITY
IfcCartesianPoint,Coordinates,Coordinates_IfcCartesianPoint,LIST
IfcEquipmentElement,GlobalId,GlobalId_IfcRoot,ENTITY
IfcEquipmentElement,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcEquipmentElement,Name,Name_IfcRoot,ENTITY
IfcEquipmentElement,Description,Description_IfcRoot,ENTITY
IfcEquipmentElement,ObjectType,ObjectType_IfcObject,ENTITY
IfcEquipmentElement,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcEquipmentElement,Representation,Representation_IfcProduct,ENTITY
IfcEquipmentElement,Tag,Tag_IfcElement,ENTITY
IfcPhysicalComplexQuantity,Name,Name_IfcPhysicalQuantity,ENTITY
IfcPhysicalComplexQuantity,Description,Description_IfcPhysicalQuantity,ENTITY
IfcPhysicalComplexQuantity,HasQuantities,HasQuantities_IfcPhysicalComplexQuantity,SET
IfcPhysicalComplexQuantity,Discrimination,Discrimination_IfcPhysicalComplexQuantity,ENTITY
IfcPhysicalComplexQuantity,Quality,Quality_IfcPhysicalComplexQuantity,ENTITY
IfcPhysicalComplexQuantity,Usage,Usage_IfcPhysicalComplexQuantity,ENTITY
IfcRelConnectsStructuralElement,GlobalId,GlobalId_IfcRoot,ENTITY
IfcRelConnectsStructuralElement,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcRelConnectsStructuralElement,Name,Name_IfcRoot,ENTITY
IfcRelConnectsStructuralElement,Description,Description_IfcRoot,ENTITY
IfcRelConnectsStructuralElement,RelatingElement,RelatingElement_IfcRelConnectsStructuralElement,ENTITY
IfcRelConnectsStructuralElement,RelatedStructuralMember,RelatedStructuralMember_IfcRelConnectsStructuralElement,ENTITY
IfcMetric,Name,Name_IfcConstraint,ENTITY
IfcMetric,Description,Description_IfcConstraint,ENTITY
IfcMetric,ConstraintGrade,ConstraintGrade_IfcConstraint,ENTITY
IfcMetric,ConstraintSource,ConstraintSource_IfcConstraint,ENTITY
IfcMetric,CreatingActor,CreatingActor_IfcConstraint,ENTITY
IfcMetric,CreationTime,CreationTime_IfcConstraint,ENTITY
IfcMetric,UserDefinedGrade,UserDefinedGrade_IfcConstraint,ENTITY
IfcMetric,Benchmark,Benchmark_IfcMetric,ENTITY
IfcMetric,ValueSource,ValueSource_IfcMetric,ENTITY
IfcMetric,DataValue,DataValue_IfcMetric,ENTITY
IfcTimeSeriesSchedule,GlobalId,GlobalId_IfcRoot,ENTITY
IfcTimeSeriesSchedule,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcTimeSeriesSchedule,Name,Name_IfcRoot,ENTITY
IfcTimeSeriesSchedule,Description,Description_IfcRoot,ENTITY
IfcTimeSeriesSchedule,ObjectType,ObjectType_IfcObject,ENTITY
IfcTimeSeriesSchedule,ApplicableDates,ApplicableDates_IfcTimeSeriesSchedule,LIST
IfcTimeSeriesSchedule,TimeSeriesScheduleType,TimeSeriesScheduleType_IfcTimeSeriesSchedule,ENTITY
IfcTimeSeriesSchedule,TimeSeries,TimeSeries_IfcTimeSeriesSchedule,ENTITY
IfcTextLiteral,Literal,Literal_IfcTextLiteral,ENTITY
IfcTextLiteral,Placement,Placement_IfcTextLiteral,ENTITY
IfcTextLiteral,Path,Path_IfcTextLiteral,ENTITY
IfcBSplineCurve,Degree,Degree_IfcBSplineCurve,ENTITY
IfcBSplineCurve,ControlPointsList,ControlPointsList_IfcBSplineCurve,LIST
IfcBSplineCurve,CurveForm,CurveForm_IfcBSplineCurve,ENTITY
IfcBSplineCurve,ClosedCurve,ClosedCurve_IfcBSplineCurve,ENTITY
IfcBSplineCurve,SelfIntersect,SelfIntersect_IfcBSplineCurve,ENTITY
IfcOwnerHistory,OwningUser,OwningUser_IfcOwnerHistory,ENTITY
IfcOwnerHistory,OwningApplication,OwningApplication_IfcOwnerHistory,ENTITY
IfcOwnerHistory,State,State_IfcOwnerHistory,ENTITY
IfcOwnerHistory,ChangeAction,ChangeAction_IfcOwnerHistory,ENTITY
IfcOwnerHistory,LastModifiedDate,LastModifiedDate_IfcOwnerHistory,ENTITY
IfcOwnerHistory,LastModifyingUser,LastModifyingUser_IfcOwnerHistory,ENTITY
IfcOwnerHistory,LastModifyingApplication,LastModifyingApplication_IfcOwnerHistory,ENTITY
IfcOwnerHistory,CreationDate,CreationDate_IfcOwnerHistory,ENTITY
IfcConnectionCurveGeometry,CurveOnRelatingElement,CurveOnRelatingElement_IfcConnectionCurveGeometry,ENTITY
IfcConnectionCurveGeometry,CurveOnRelatedElement,CurveOnRelatedElement_IfcConnectionCurveGeometry,ENTITY
IfcDimensionCurve,Item,Item_IfcStyledItem,ENTITY
IfcDimensionCurve,Styles,Styles_IfcStyledItem,SET
IfcDimensionCurve,Name,Name_IfcStyledItem,ENTITY
IfcResource,GlobalId,GlobalId_IfcRoot,ENTITY
IfcResource,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcResource,Name,Name_IfcRoot,ENTITY
IfcResource,Description,Description_IfcRoot,ENTITY
IfcResource,ObjectType,ObjectType_IfcObject,ENTITY
IfcSimpleProperty,Name,Name_IfcProperty,ENTITY
IfcSimpleProperty,Description,Description_IfcProperty,ENTITY
IfcBuildingElementComponent,GlobalId,GlobalId_IfcRoot,ENTITY
IfcBuildingElementComponent,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcBuildingElementComponent,Name,Name_IfcRoot,ENTITY
IfcBuildingElementComponent,Description,Description_IfcRoot,ENTITY
IfcBuildingElementComponent,ObjectType,ObjectType_IfcObject,ENTITY
IfcBuildingElementComponent,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcBuildingElementComponent,Representation,Representation_IfcProduct,ENTITY
IfcBuildingElementComponent,Tag,Tag_IfcElement,ENTITY
IfcRevolvedAreaSolid,SweptArea,SweptArea_IfcSweptAreaSolid,ENTITY
IfcRevolvedAreaSolid,Position,Position_IfcSweptAreaSolid,ENTITY
IfcRevolvedAreaSolid,Axis,Axis_IfcRevolvedAreaSolid,ENTITY
IfcRevolvedAreaSolid,Angle,Angle_IfcRevolvedAreaSolid,ENTITY
IfcDoorStyle,GlobalId,GlobalId_IfcRoot,ENTITY
IfcDoorStyle,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcDoorStyle,Name,Name_IfcRoot,ENTITY
IfcDoorStyle,Description,Description_IfcRoot,ENTITY
IfcDoorStyle,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcDoorStyle,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcDoorStyle,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcDoorStyle,Tag,Tag_IfcTypeProduct,ENTITY
IfcDoorStyle,OperationType,OperationType_IfcDoorStyle,ENTITY
IfcDoorStyle,ConstructionType,ConstructionType_IfcDoorStyle,ENTITY
IfcDoorStyle,ParameterTakesPrecedence,ParameterTakesPrecedence_IfcDoorStyle,ENTITY
IfcDoorStyle,Sizeable,Sizeable_IfcDoorStyle,ENTITY
IfcExternallyDefinedSymbol,Location,Location_IfcExternalReference,ENTITY
IfcExternallyDefinedSymbol,ItemReference,ItemReference_IfcExternalReference,ENTITY
IfcExternallyDefinedSymbol,Name,Name_IfcExternalReference,ENTITY
IfcSurfaceOfLinearExtrusion,SweptCurve,SweptCurve_IfcSweptSurface,ENTITY
IfcSurfaceOfLinearExtrusion,Position,Position_IfcSweptSurface,ENTITY
IfcSurfaceOfLinearExtrusion,ExtrudedDirection,ExtrudedDirection_IfcSurfaceOfLinearExtrusion,ENTITY
IfcSurfaceOfLinearExtrusion,Depth,Depth_IfcSurfaceOfLinearExtrusion,ENTITY
IfcBooleanResult,Operator,Operator_IfcBooleanResult,ENTITY
IfcBooleanResult,FirstOperand,FirstOperand_IfcBooleanResult,ENTITY
IfcBooleanResult,SecondOperand,SecondOperand_IfcBooleanResult,ENTITY
IfcAnnotationOccurrence,Item,Item_IfcStyledItem,ENTITY
IfcAnnotationOccurrence,Styles,Styles_IfcStyledItem,SET
IfcAnnotationOccurrence,Name,Name_IfcStyledItem,ENTITY
IfcSubedge,EdgeStart,EdgeStart_IfcEdge,ENTITY
IfcSubedge,EdgeEnd,EdgeEnd_IfcEdge,ENTITY
IfcSubedge,ParentEdge,ParentEdge_IfcSubedge,ENTITY
IfcWall,GlobalId,GlobalId_IfcRoot,ENTITY
IfcWall,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcWall,Name,Name_IfcRoot,ENTITY
IfcWall,Description,Description_IfcRoot,ENTITY
IfcWall,ObjectType,ObjectType_IfcObject,ENTITY
IfcWall,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcWall,Representation,Representation_IfcProduct,ENTITY
IfcWall,Tag,Tag_IfcElement,ENTITY
IfcFlowSegment,GlobalId,GlobalId_IfcRoot,ENTITY
IfcFlowSegment,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcFlowSegment,Name,Name_IfcRoot,ENTITY
IfcFlowSegment,Description,Description_IfcRoot,ENTITY
IfcFlowSegment,ObjectType,ObjectType_IfcObject,ENTITY
IfcFlowSegment,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcFlowSegment,Representation,Representation_IfcProduct,ENTITY
IfcFlowSegment,Tag,Tag_IfcElement,ENTITY
IfcPropertyReferenceValue,Name,Name_IfcProperty,ENTITY
IfcPropertyReferenceValue,Description,Description_IfcProperty,ENTITY
IfcPropertyReferenceValue,UsageName,UsageName_IfcPropertyReferenceValue,ENTITY
IfcPropertyReferenceValue,PropertyReference,PropertyReference_IfcPropertyReferenceValue,ENTITY
IfcStairFlightType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcStairFlightType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcStairFlightType,Name,Name_IfcRoot,ENTITY
IfcStairFlightType,Description,Description_IfcRoot,ENTITY
IfcStairFlightType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcStairFlightType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcStairFlightType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcStairFlightType,Tag,Tag_IfcTypeProduct,ENTITY
IfcStairFlightType,ElementType,ElementType_IfcElementType,ENTITY
IfcStairFlightType,PredefinedType,PredefinedType_IfcStairFlightType,ENTITY
IfcEdge,EdgeStart,EdgeStart_IfcEdge,ENTITY
IfcEdge,EdgeEnd,EdgeEnd_IfcEdge,ENTITY
IfcStructuralActivity,GlobalId,GlobalId_IfcRoot,ENTITY
IfcStructuralActivity,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcStructuralActivity,Name,Name_IfcRoot,ENTITY
IfcStructuralActivity,Description,Description_IfcRoot,ENTITY
IfcStructuralActivity,ObjectType,ObjectType_IfcObject,ENTITY
IfcStructuralActivity,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcStructuralActivity,Representation,Representation_IfcProduct,ENTITY
IfcStructuralActivity,AppliedLoad,AppliedLoad_IfcStructuralActivity,ENTITY
IfcStructuralActivity,GlobalOrLocal,GlobalOrLocal_IfcStructuralActivity,ENTITY
IfcCovering,GlobalId,GlobalId_IfcRoot,ENTITY
IfcCovering,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcCovering,Name,Name_IfcRoot,ENTITY
IfcCovering,Description,Description_IfcRoot,ENTITY
IfcCovering,ObjectType,ObjectType_IfcObject,ENTITY
IfcCovering,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcCovering,Representation,Representation_IfcProduct,ENTITY
IfcCovering,Tag,Tag_IfcElement,ENTITY
IfcCovering,PredefinedType,PredefinedType_IfcCovering,ENTITY
IfcAngularDimension,Contents,Contents_IfcDraughtingCallout,SET
IfcProjectionCurve,Item,Item_IfcStyledItem,ENTITY
IfcProjectionCurve,Styles,Styles_IfcStyledItem,SET
IfcProjectionCurve,Name,Name_IfcStyledItem,ENTITY
IfcWindowLiningProperties,GlobalId,GlobalId_IfcRoot,ENTITY
IfcWindowLiningProperties,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcWindowLiningProperties,Name,Name_IfcRoot,ENTITY
IfcWindowLiningProperties,Description,Description_IfcRoot,ENTITY
IfcWindowLiningProperties,LiningDepth,LiningDepth_IfcWindowLiningProperties,ENTITY
IfcWindowLiningProperties,LiningThickness,LiningThickness_IfcWindowLiningProperties,ENTITY
IfcWindowLiningProperties,TransomThickness,TransomThickness_IfcWindowLiningProperties,ENTITY
IfcWindowLiningProperties,MullionThickness,MullionThickness_IfcWindowLiningProperties,ENTITY
IfcWindowLiningProperties,FirstTransomOffset,FirstTransomOffset_IfcWindowLiningProperties,ENTITY
IfcWindowLiningProperties,SecondTransomOffset,SecondTransomOffset_IfcWindowLiningProperties,ENTITY
IfcWindowLiningProperties,FirstMullionOffset,FirstMullionOffset_IfcWindowLiningProperties,ENTITY
IfcWindowLiningProperties,SecondMullionOffset,SecondMullionOffset_IfcWindowLiningProperties,ENTITY
IfcWindowLiningProperties,ShapeAspectStyle,ShapeAspectStyle_IfcWindowLiningProperties,ENTITY
IfcPreDefinedItem,Name,Name_IfcPreDefinedItem,ENTITY
IfcWorkPlan,GlobalId,GlobalId_IfcRoot,ENTITY
IfcWorkPlan,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcWorkPlan,Name,Name_IfcRoot,ENTITY
IfcWorkPlan,Description,Description_IfcRoot,ENTITY
IfcWorkPlan,ObjectType,ObjectType_IfcObject,ENTITY
IfcWorkPlan,Identifier,Identifier_IfcWorkControl,ENTITY
IfcWorkPlan,CreationDate,CreationDate_IfcWorkControl,ENTITY
IfcWorkPlan,Creators,Creators_IfcWorkControl,SET
IfcWorkPlan,Purpose,Purpose_IfcWorkControl,ENTITY
IfcWorkPlan,Duration,Duration_IfcWorkControl,ENTITY
IfcWorkPlan,TotalFloat,TotalFloat_IfcWorkControl,ENTITY
IfcWorkPlan,StartTime,StartTime_IfcWorkControl,ENTITY
IfcWorkPlan,FinishTime,FinishTime_IfcWorkControl,ENTITY
IfcWorkPlan,WorkControlType,WorkControlType_IfcWorkControl,ENTITY
IfcWorkPlan,UserDefinedControlType,UserDefinedControlType_IfcWorkControl,ENTITY
IfcWorkSchedule,GlobalId,GlobalId_IfcRoot,ENTITY
IfcWorkSchedule,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcWorkSchedule,Name,Name_IfcRoot,ENTITY
IfcWorkSchedule,Description,Description_IfcRoot,ENTITY
IfcWorkSchedule,ObjectType,ObjectType_IfcObject,ENTITY
IfcWorkSchedule,Identifier,Identifier_IfcWorkControl,ENTITY
IfcWorkSchedule,CreationDate,CreationDate_IfcWorkControl,ENTITY
IfcWorkSchedule,Creators,Creators_IfcWorkControl,SET
IfcWorkSchedule,Purpose,Purpose_IfcWorkControl,ENTITY
IfcWorkSchedule,Duration,Duration_IfcWorkControl,ENTITY
IfcWorkSchedule,TotalFloat,TotalFloat_IfcWorkControl,ENTITY
IfcWorkSchedule,StartTime,StartTime_IfcWorkControl,ENTITY
IfcWorkSchedule,FinishTime,FinishTime_IfcWorkControl,ENTITY
IfcWorkSchedule,WorkControlType,WorkControlType_IfcWorkControl,ENTITY
IfcWorkSchedule,UserDefinedControlType,UserDefinedControlType_IfcWorkControl,ENTITY
